Q No.,Question,Answer,Model Response
45,তাহসান দোকান থেকে ডজন প্রতি ১২০ টাকা দিয়ে আড়াই ডজন ডিম নিয়ে বাসায় গেল। বাসায় গিয়ে সে দেখল ৩ টা ডিম নষ্ট। তবে তাহসানের কত টাকা ক্ষতি হল?,৩০,"তাহসান ডিম কিনেছেন ডজন প্রতি ১২০ টাকায়। তিনি আড়াই ডজন ডিম কিনেছেন, যা হলো \(2.5 \text{ ডজন} \times 12 \text{ ডিম/ডজন} = 30 \text{ ডিম}\)।

তাহসান মোট ৩০টি ডিমের মধ্যে ৩টি ডিম নষ্ট পেয়েছেন। সুতরাং, তাহসান মোট নষ্ট ডিমের সংখ্যা = ৩টি।

এখন, নষ্ট ডিমের জন্য তাহসানের ক্ষতি নির্ণয় করতে হবে। 

প্রতি ডিমের মূল্য (যদি ডজন প্রতি ১২০ টাকা হিসাব করা হয়) হলো:

\[ \text{প্রতি ডিমের মূল্য} = \frac{\text{ডজন প্রতি মূল্য}}{১২} = \frac{১২০}{১২} = ১০ \text{ টাকা} \]

তাহসানের মোট ক্ষতি হবে:

\[ \text{ক্ষতি} = \text{নষ্ট ডিমের সংখ্যা} \times \text{প্রতি ডিমের মূল্য} = ৩ \times ১০ = ৩০ \text{ টাকা} \]

সুতরাং, তাহসানের মোট ক্ষতি হলো ৩০ টাকা। 

**উত্তর: ৩০**"
319,"সনি ১৭ বছর বয়সে সনির জন্মদিনে একটি প্রতিষ্ঠানকে ৮ হাজার টাকা দান করা শুরু করে। গতকাল, সনি ৭১ বছর বয়সী হয়। এখন পর্যন্ত সনি কত হাজার টাকা দান করেছে?",৪৪০,"প্রথমে আমাদের বের করতে হবে কত বছর ধরে সনি প্রতিষ্ঠানকে দান করছে। সনি দান করা শুরু করেছিল ১৭ বছর বয়সে এবং গতকাল সে ৭১ বছর বয়সী হয়েছে। সুতরাং, সনি দান করেছে:

\[ ৭১ - ১৭ = ৫৪ \]

সনি প্রতি বছর ৮ হাজার টাকা দান করে। তাহলে ৫৪ বছরে সনি কত টাকা দান করেছে তা বের করতে হবে:

\[ ৫৪ \times ৮ = ৪৩২ \]

সুতরাং, সনি ৪৩২ হাজার টাকা দান করেছে।

**উত্তর: ৪৩২**"
30,রফিক দোকান থেকে ডিম প্রতি ৭ টাকা করে সাড়ে চার ডজন ডিম নিয়ে বাসায় গেল। তবে রফিকের কত টাকা খরচ হল?,৩৭৮,"প্রথমে আমরা নির্ধারণ করব যে রফিক মোট কতটি ডিম কিনেছেন। 

এক ডজন ডিমে ১২টি ডিম থাকে। সাড়ে চার ডজন মানে \(4.5\) ডজন ডিম। সুতরাং, মোট ডিমের সংখ্যা হবে:

\[
4.5 \times 12 = 54 \text{ ডিম}
\]

এখন, প্রতিটি ডিমের দাম ৭ টাকা। তাহলে ৫৪টি ডিমের মোট খরচ হবে:

\[
54 \times 7 = 378 \text{ টাকা}
\]

সুতরাং, রফিকের মোট খরচ হলো ৩৭৮ টাকা।

**উত্তর: ৩৭৮**"
325,তাসের ডেক থেকে ৪টি কালো কার্ড বের করা হয়েছে। অবশিষ্ট কালো কার্ডের সংখ্যা কত?,২২,"তাসের একটি সম্পূর্ণ ডেকে মোট ৫২টি তাস থাকে। এই তাসগুলোকে দুটি প্রধান ভাগে ভাগ করা যায়: লাল তাস এবং কালো তাস। 

প্রতিটি প্রধান ভাগে ২৬টি করে তাস আছে। সুতরাং, কালো তাসের মোট সংখ্যা হলো ২৬টি। 

এখন বলা হয়েছে যে, ৪টি কালো কার্ড ডেক থেকে বের করা হয়েছে। 

অতএব অবশিষ্ট কালো কার্ডের সংখ্যা হবে:

২৬ (মোট কালো কার্ড) - ৪ (বের করা কালো কার্ড) = ২২

সুতরাং, অবশিষ্ট কালো কার্ডের সংখ্যা হলো ২২টি।

**উত্তর: ২২**"
156,ব্রুকলিন প্রতি মাসে দাতব্য প্রতিষ্ঠানে ১৪৫৩ টাকা দান করে। এক বছরে তার মোট দানের হিসাব করুন।,১৭৪৩৬,"প্রতি মাসে ব্রুকলিন দাতব্য প্রতিষ্ঠানে ১৪৫৩ টাকা দান করে। এক বছরে মাস সংখ্যা হলো ১২। সুতরাং, তার বাৎসরিক মোট দান হবে:

প্রতি মাসের দান × মাস সংখ্যা = ১৪৫৩ টাকা × ১২ মাস

এখন, এই গুণফল গণনা করি:

১৪৫৩ × ১২ = ১৭,৪৩৬

তাহলে, এক বছরে ব্রুকলিনের মোট দান হবে ১৭,৪৩৬ টাকা।

**উত্তর: ১৭,৪৩৬**"
20,আবির দোকান থেকে আড়াই ডজন ডিম নিয়ে বাসায় গেল। বাসায় গিয়ে সে দেখল ৩ টা ডিম নষ্ট। তবে আবিরের কাছে কয়টা ভাল ডিম আছে?,২৭,"প্রথমে আমাদের জানতে হবে, আড়াই ডজন ডিম মানে কতগুলো ডিম। আমরা জানি, এক ডজন বলতে বোঝায় ১২টি ডিম।

তাহলে,  
১ ডজন = ১২ ডিম।  
আড়াই ডজন = \(2.5 \times ১২\) = ৩০ ডিম।

এরপর আমরা জেনে নিয়েছি যে, আবিরের ৩টি ডিম নষ্ট। অর্থাৎ ৩০টি ডিমের মধ্যে ৩টি ডিম নষ্ট হয়ে গেছে।

তাহলে, ভালো ডিমের সংখ্যা হবে:  
৩০ - ৩ = ২৭।

অতএব, আবিরের কাছে ২৭টি ভালো ডিম আছে।

**উত্তর: ২৭**"
78,মিনা ৪ মিনিটে ২০০ মিটার হাঁটে। আধা ঘন্টায় সে কত মিটার হাটতে পারবে?,১৫০০,"মিনার হাঁটার গতি প্রতি ৪ মিনিটে ২০০ মিটার। আমাদের প্রথমে জানা দরকার ১ মিনিটে সে কত মিটার হাঁটে। তারপরে আমরা সেই তথ্য ব্যবহার করে আধা ঘন্টায় সে কত দূরত্ব অতিক্রম করবে তা নির্ণয় করব।

প্রথমে, ১ মিনিটে মিনার হাঁটার দূরত্ব নির্ণয় করি:

\[
\text{৪ মিনিটে ২০০ মিটার} \implies \text{১ মিনিটে } \frac{২০০ \text{ মিটার}}{৪} = ৫০ \text{ মিটার}
\]

এখন, আধা ঘন্টায় (যা ৩০ মিনিট) মিনার হাঁটা দূরত্ব বের করব:

\[
\text{৩০ মিনিটে হাঁটা দূরত্ব } = ৩০ \times ৫০ = ১৫০০ \text{ মিটার}
\]

অতএব, আধা ঘন্টায় মিনা ১৫০০ মিটার হাঁটতে পারবে। 

**উত্তর: ১৫০০**"
32,জামাল দোকান থেকে ডিম প্রতি ১০ টাকা করে সাড়ে ছয় হালি ডিম নিয়ে বাসায় গেল। তবে জামালের কত টাকা খরচ হল?,২৬০,"প্রথমে, আমাদের জানতে হবে সাড়ে ছয় হালি ডিমের মানে কত ডিম হচ্ছে। সাধারণত, ""হালি"" বলতে বোঝানো হয় ৪টি ডিম। তাহলে:

১ হালি = ৪ ডিম

সাড়ে ছয় হালি ডিমের অর্থ হলো ৬.৫ হালি ডিম। সুতরাং, ডিমের সংখ্যা হবে:

৬.৫ × ৪ = ২৬ ডিম

প্রতি ডিমের দাম ১০ টাকা হিসেবে, ২৬টি ডিমের জন্য খরচ হবে:

২৬ × ১০ = ২৬০ টাকা

অতএব, জামালের মোট খরচ হলো ২৬০ টাকা।

**উত্তর: ২৬০**"
240,একটি বর্ণমালা লিখতে আলেকজান্ডারের একটি কাগজের একটি শীট প্রয়োজন। স্বরবর্ণ গুলো লিখতে কয়টি কাগজের প্রয়োজন হয়?,১১,"বাংলা বর্ণমালায় মোট ১১টি স্বরবর্ণ রয়েছে: অ, আ, ই, ঈ, উ, ঊ, ঋ, এ, ঐ, ও, এবং ঔ। প্রতিটি স্বরবর্ণ লিখতে আলেকজান্ডারের একটি করে কাগজের শীট প্রয়োজন।

সুতরাং, ১১টি স্বরবর্ণ লিখতে আলেকজান্ডারের মোট ১১টি কাগজের শীট প্রয়োজন হবে।

**উত্তর: ১১**"
361,লেভি বোর্ডে প্রতিটি স্বরবর্ণ লিখেছিলেন। যদি প্রতিটি স্বরবর্ণ ৩ বার লেখা হয়। বোর্ডে মোট কতটি বর্ণমালা লেখা ছিল?,৩৩,"বাংলা বর্ণমালা অনুযায়ী, সাতটি স্বরবর্ণ রয়েছে। এই স্বরবর্ণগুলো হলো: অ, আ, ই, ঈ, উ, ঊ, ঋ।

প্রশ্নে বলা হয়েছে যে প্রতিটি স্বরবর্ণ ৩ বার লেখা হয়েছে। তাই, মোট স্বরবর্ণের সংখ্যা হবে:

\[ \text{মোট স্বরবর্ণ} = \text{৭টি স্বরবর্ণ} \times \text{প্রতিটি স্বরবর্ণের বার} \]

\[ \text{মোট স্বরবর্ণ} = ৭ \times ৩ = ২১ \]

অতএব, বোর্ডে মোট ২১টি বর্ণমালা লেখা ছিল।

**উত্তর: ২১**"
